instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,31,Qwen/Qwen3-30B-A3B-Instruct-2507,1278,184,26522822007,29291182243,2768360236,3704251,37849992,14920821,"[15189029, 15189317, 15189557, 15189845, 15190085, 15190373, 15190613, 15190901, 15191141, 15191381, 15191669, 15191909, 15192197, 15192437, 15192725, 15192965, 15193253, 15193493, 15193781, 15194021, 15194261, 15194549, 15194789, 15195077, 15195317, 15195605, 15195845, 15196133, 15196373, 15196661, 15196901, 15197141, 15197429, 15197669, 15197957, 15198197, 15198485, 15198725, 15199013, 15199253, 15199541, 15199781, 15200021, 15200309, 15200549, 15200837, 15201077, 15201365, 15201605, 15201893, 15202133, 15202421, 15202661, 15202901, 14034145, 14034337, 12870614, 12870758, 12870950, 38256532, 34036767, 34055309, 15163157, 15163397, 15163685, 15163925, 15164165, 15164453, 15164693, 15164981, 15165221, 15165509, 15165749, 15166037, 13988737, 13988977, 12852086, 12852278, 12852422, 34007007, 13993921, 13994161, 13994353, 13994593, 13994785, 13994977, 13995217, 13995409, 13995649, 13995841, 13996033, 13996273, 13996465, 13996705, 13996897, 13997137, 13997329, 13997521, 13997761, 13997953, 13998193, 13998385, 13998625, 13998817, 13999009, 13999249, 13999441, 13999681, 13999873, 14000065, 14000305, 14000497, 14000737, 14000929, 14001169, 14001361, 14001553, 14001793, 12837206, 12837350, 12837494, 12837686, 12837830, 12838022, 33969183, 13984753, 13984993, 13985185, 13985425, 13985617, 13985857, 13986049, 13986241, 13986481, 13986673, 13986913, 13987105, 13987345, 13987537, 13987729, 13987969, 13988161, 13988401, 13988593, 13988785, 13989025, 13989217, 13989457, 13989649, 13989889, 13990081, 13990273, 13990513, 13990705, 13990945, 13991137, 13991377, 13991569, 13991761, 13992001, 13992193, 13992433, 13992625, 13992817, 13993057, 13993249, 13993489, 13993681, 13993921, 13994113, 13994305, 13994545, 13994737, 13994977, 13995169, 13995409, 13995601, 13995793, 13996033, 13996225, 13996465, 13996657, 13996849]"
0,33,Qwen/Qwen3-30B-A3B-Instruct-2507,1278,184,27475743753,30074780241,2599036488,10448748,44485515,13959294,"[34055309, 15163157, 15163397, 15163685, 15163925, 15164165, 15164453, 15164693, 15164981, 15165221, 15165509, 15165749, 15166037, 13988737, 13988977, 12852086, 12852278, 12852422, 34007007, 13993921, 13994161, 13994353, 13994593, 13994785, 13994977, 13995217, 13995409, 13995649, 13995841, 13996033, 13996273, 13996465, 13996705, 13996897, 13997137, 13997329, 13997521, 13997761, 13997953, 13998193, 13998385, 13998625, 13998817, 13999009, 13999249, 13999441, 13999681, 13999873, 14000065, 14000305, 14000497, 14000737, 14000929, 14001169, 14001361, 14001553, 14001793, 12837206, 12837350, 12837494, 12837686, 12837830, 12838022, 33969183, 13984753, 13984993, 13985185, 13985425, 13985617, 13985857, 13986049, 13986241, 13986481, 13986673, 13986913, 13987105, 13987345, 13987537, 13987729, 13987969, 13988161, 13988401, 13988593, 13988785, 13989025, 13989217, 13989457, 13989649, 13989889, 13990081, 13990273, 13990513, 13990705, 13990945, 13991137, 13991377, 13991569, 13991761, 13992001, 13992193, 13992433, 13992625, 13992817, 13993057, 13993249, 13993489, 13993681, 13993921, 13994113, 13994305, 13994545, 13994737, 13994977, 13995169, 13995409, 13995601, 13995793, 13996033, 13996225, 13996465, 13996657, 13996849, 12840998, 12841142, 12841334, 12841478, 12841622, 12841814, 12841958, 12842150, 12842294, 12842438, 12842630, 12842774, 12842918, 12843110, 12843254, 12843446, 12843590, 12843734, 12843926, 12844070, 12844262, 12844406, 12844550, 12844742, 12844886, 12845078, 12845222, 12845366, 12845558, 12845702, 12845846, 12846038, 12846182, 12846374, 12846518, 12846662, 12846854, 12846998, 12847190, 12847334, 12847478, 12847670, 12847814, 12848006, 12848150, 12848294, 12848486, 12848630, 12848774, 12848966, 12849110, 12849302, 12849446, 12849590, 12849782, 12849926, 12850118, 12850262, 12850406, 12850598, 12850742]"
0,35,Qwen/Qwen3-30B-A3B-Instruct-2507,1278,184,27514356075,30085662359,2571306284,5873193,39928502,13832665,"[15163157, 15163397, 15163685, 15163925, 15164165, 15164453, 15164693, 15164981, 15165221, 15165509, 15165749, 15166037, 13988737, 13988977, 12852086, 12852278, 12852422, 34007007, 13993921, 13994161, 13994353, 13994593, 13994785, 13994977, 13995217, 13995409, 13995649, 13995841, 13996033, 13996273, 13996465, 13996705, 13996897, 13997137, 13997329, 13997521, 13997761, 13997953, 13998193, 13998385, 13998625, 13998817, 13999009, 13999249, 13999441, 13999681, 13999873, 14000065, 14000305, 14000497, 14000737, 14000929, 14001169, 14001361, 14001553, 14001793, 12837206, 12837350, 12837494, 12837686, 12837830, 12838022, 33969183, 13984753, 13984993, 13985185, 13985425, 13985617, 13985857, 13986049, 13986241, 13986481, 13986673, 13986913, 13987105, 13987345, 13987537, 13987729, 13987969, 13988161, 13988401, 13988593, 13988785, 13989025, 13989217, 13989457, 13989649, 13989889, 13990081, 13990273, 13990513, 13990705, 13990945, 13991137, 13991377, 13991569, 13991761, 13992001, 13992193, 13992433, 13992625, 13992817, 13993057, 13993249, 13993489, 13993681, 13993921, 13994113, 13994305, 13994545, 13994737, 13994977, 13995169, 13995409, 13995601, 13995793, 13996033, 13996225, 13996465, 13996657, 13996849, 12840998, 12841142, 12841334, 12841478, 12841622, 12841814, 12841958, 12842150, 12842294, 12842438, 12842630, 12842774, 12842918, 12843110, 12843254, 12843446, 12843590, 12843734, 12843926, 12844070, 12844262, 12844406, 12844550, 12844742, 12844886, 12845078, 12845222, 12845366, 12845558, 12845702, 12845846, 12846038, 12846182, 12846374, 12846518, 12846662, 12846854, 12846998, 12847190, 12847334, 12847478, 12847670, 12847814, 12848006, 12848150, 12848294, 12848486, 12848630, 12848774, 12848966, 12849110, 12849302, 12849446, 12849590, 12849782, 12849926, 12850118, 12850262, 12850406, 12850598, 12850742, 10882118]"
0,37,Qwen/Qwen3-30B-A3B-Instruct-2507,1278,184,27802679655,30246503339,2443823684,114394,34121401,13167772,"[13993921, 13994161, 13994353, 13994593, 13994785, 13994977, 13995217, 13995409, 13995649, 13995841, 13996033, 13996273, 13996465, 13996705, 13996897, 13997137, 13997329, 13997521, 13997761, 13997953, 13998193, 13998385, 13998625, 13998817, 13999009, 13999249, 13999441, 13999681, 13999873, 14000065, 14000305, 14000497, 14000737, 14000929, 14001169, 14001361, 14001553, 14001793, 12837206, 12837350, 12837494, 12837686, 12837830, 12838022, 33969183, 13984753, 13984993, 13985185, 13985425, 13985617, 13985857, 13986049, 13986241, 13986481, 13986673, 13986913, 13987105, 13987345, 13987537, 13987729, 13987969, 13988161, 13988401, 13988593, 13988785, 13989025, 13989217, 13989457, 13989649, 13989889, 13990081, 13990273, 13990513, 13990705, 13990945, 13991137, 13991377, 13991569, 13991761, 13992001, 13992193, 13992433, 13992625, 13992817, 13993057, 13993249, 13993489, 13993681, 13993921, 13994113, 13994305, 13994545, 13994737, 13994977, 13995169, 13995409, 13995601, 13995793, 13996033, 13996225, 13996465, 13996657, 13996849, 12840998, 12841142, 12841334, 12841478, 12841622, 12841814, 12841958, 12842150, 12842294, 12842438, 12842630, 12842774, 12842918, 12843110, 12843254, 12843446, 12843590, 12843734, 12843926, 12844070, 12844262, 12844406, 12844550, 12844742, 12844886, 12845078, 12845222, 12845366, 12845558, 12845702, 12845846, 12846038, 12846182, 12846374, 12846518, 12846662, 12846854, 12846998, 12847190, 12847334, 12847478, 12847670, 12847814, 12848006, 12848150, 12848294, 12848486, 12848630, 12848774, 12848966, 12849110, 12849302, 12849446, 12849590, 12849782, 12849926, 12850118, 12850262, 12850406, 12850598, 12850742, 10882118, 8934794, 8934890, 8934986, 8935082, 8935178, 8935274, 8935370, 8935466, 8935562, 8935658, 8935754, 8935850, 8935946, 8936042, 8936138, 8936234, 8936330, 8936426]"
0,39,Qwen/Qwen3-30B-A3B-Instruct-2507,1278,184,28435139824,30655029001,2219889177,10605482,44574665,11886964,"[13984753, 13984993, 13985185, 13985425, 13985617, 13985857, 13986049, 13986241, 13986481, 13986673, 13986913, 13987105, 13987345, 13987537, 13987729, 13987969, 13988161, 13988401, 13988593, 13988785, 13989025, 13989217, 13989457, 13989649, 13989889, 13990081, 13990273, 13990513, 13990705, 13990945, 13991137, 13991377, 13991569, 13991761, 13992001, 13992193, 13992433, 13992625, 13992817, 13993057, 13993249, 13993489, 13993681, 13993921, 13994113, 13994305, 13994545, 13994737, 13994977, 13995169, 13995409, 13995601, 13995793, 13996033, 13996225, 13996465, 13996657, 13996849, 12840998, 12841142, 12841334, 12841478, 12841622, 12841814, 12841958, 12842150, 12842294, 12842438, 12842630, 12842774, 12842918, 12843110, 12843254, 12843446, 12843590, 12843734, 12843926, 12844070, 12844262, 12844406, 12844550, 12844742, 12844886, 12845078, 12845222, 12845366, 12845558, 12845702, 12845846, 12846038, 12846182, 12846374, 12846518, 12846662, 12846854, 12846998, 12847190, 12847334, 12847478, 12847670, 12847814, 12848006, 12848150, 12848294, 12848486, 12848630, 12848774, 12848966, 12849110, 12849302, 12849446, 12849590, 12849782, 12849926, 12850118, 12850262, 12850406, 12850598, 12850742, 10882118, 8934794, 8934890, 8934986, 8935082, 8935178, 8935274, 8935370, 8935466, 8935562, 8935658, 8935754, 8935850, 8935946, 8936042, 8936138, 8936234, 8936330, 8936426, 8187254, 8187302, 8187350, 8187446, 8187494, 8187542, 8187638, 8187686, 8187734, 8187782, 8187878, 8187926, 8187974, 8188022, 8188118, 8188166, 8188214, 8188310, 8188358, 8188406, 30535414, 8925338, 8925434, 8925530, 8925626, 8925674, 8925770, 8925866, 8925962, 8926058, 8926154, 8926250, 8926346, 8926442, 8926538, 8926634, 8926730, 8926826, 8926922, 8927018, 8927114, 8927210, 8927306, 8927402, 8927498]"
0,42,Qwen/Qwen3-30B-A3B-Instruct-2507,1032,393,30403419519,35158876409,4755456890,6840420,37375834,12035921,"[8925338, 8925434, 8925530, 8925626, 8925674, 8925770, 8925866, 8925962, 8926058, 8926154, 8926250, 8926346, 8926442, 8926538, 8926634, 8926730, 8926826, 8926922, 8927018, 8927114, 8927210, 8927306, 8927402, 8927498, 8157638, 8157782, 8157926, 8158022, 8158166, 8158310, 8158454, 8158598, 8158742, 8158886, 8159030, 8159174, 8159318, 8159462, 8159606, 8159702, 8159846, 8159990, 8160134, 8160278, 8160422, 8160566, 8160710, 8160854, 8160998, 8161142, 8161286, 8161382, 8161526, 8161670, 8161814, 8161958, 8162102, 8162246, 8162390, 8162534, 8162678, 8162822, 8162918, 8163062, 8163206, 8163350, 8163494, 8163638, 8163782, 8163926, 8164070, 8164214, 8164358, 8164502, 8164598, 8164742, 8164886, 8165030, 8165174, 8165318, 8165462, 8165606, 8165750, 8165894, 8166038, 8166182, 8166278, 8166422, 8166566, 8166710, 8166854, 8166998, 8167142, 8167286, 8167430, 8167574, 8167718, 8167814, 8167958, 8168102, 8168246, 8168390, 8168534, 8168678, 8168822, 8168966, 8169110, 8169254, 8169398, 8169494, 8169638, 8169782, 8169926, 8170070, 8170214, 8170358, 8170502, 8170646, 8170790, 8170934, 8171078, 8171126, 8171174, 8171222, 8171318, 8171366, 8171414, 8171462, 8171558, 8171606, 8171654, 8171750, 8171798, 8171846, 8171894, 8171990, 8172038, 8172086, 8172182, 8172230, 8172278, 8172326, 8172422, 8172470, 8172518, 8172566, 8172662, 8172710, 8172758, 8172854, 8172902, 8172950, 8172998, 8173094, 8173142, 8173190, 8173286, 8173334, 8173382, 8173430, 8173526, 8173574, 8173622, 8173670, 8173766, 8173814, 8173862, 8173958, 8174006, 30314374, 8906762, 30309004, 10834502, 10834742, 10835030, 30354950, 12786278, 12786566, 12786902, 12787238, 12787574, 12787862, 12788198, 12788534, 12788822, 12789206, 12789494, 12789830, 12790166, 12790454, 12790790, 12791126, 12791414, 12791750, 12792038, 12792422, 12792710, 12793046, 12793382, 12793670, 12794006, 12794342, 12794678, 12794966, 12795302, 12795638, 12795926, 12796262, 12796598, 12796934, 12797222, 12797558, 12797894, 12798182, 12798518, 12798854, 12799142, 12799478, 12799814, 12800150, 12800438, 12800774, 12801110, 12801446, 12801782, 12802070, 12802406, 12802694, 12803030, 12803366, 12803654, 12804038, 12804326, 12804614, 12804998, 30450859, 13933585, 13933969, 13934353, 13934785, 13935121, 30490121, 15087701, 15088085, 15088469, 15088901, 15089333, 15089717, 15090101, 15090533, 15090965, 15091349, 15091733, 15092165, 15092597, 15092981, 15093365, 15093797, 15094229, 15094613, 15095045, 15095429, 15095861, 15096245, 15096677, 15097061, 15097493, 15097877, 15098309, 15098693, 15099125, 15099509, 15099941, 15100325, 15100757, 15101141, 15101573, 15101957, 15102389, 15102773, 15103205, 15103589, 15104021, 15104405, 15104837, 15105221, 15105653, 15105893, 15106133, 15106421, 15106661, 15106949, 15107189, 15107477, 15107717, 15108005, 15108245, 15108485, 15108773, 15109013, 15109301, 15109541, 15109829, 15110069, 15110357, 15110597, 15110885, 15111125, 15111365, 15111653, 15111893, 15112181, 15112421, 15112709, 15112949, 15113237, 15113477, 15113765, 15114005, 15114245, 15114533, 15114773, 15115061, 15115301, 15115589, 15115829, 15116117, 15116357, 15116645, 15116885, 15117125, 15117413, 15117653, 15117941, 15118181, 15118469, 15118709, 15118997, 15119237, 15119525, 15119765, 15120005, 15120293, 15120533, 15120821, 15121061, 15121349, 15121589, 15121877, 15122117, 15122405, 15122645, 15122885, 15123173, 15123413, 15123701, 15123941, 15124229, 15124469, 15124757, 15124997, 15125285, 15125525, 15125765, 15126053, 15126293, 15126581, 15126821, 15127109, 15127349, 15127637, 15127877, 15128165, 15128405, 30660360, 16260895, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887]"
0,43,Qwen/Qwen3-30B-A3B-Instruct-2507,1161,17,35223627045,35528299521,304672476,10835901,44558060,16257151,"[16254799, 16255135, 16255423, 16255759, 16256047, 16256383, 16256671, 16257007, 16257295, 16257631, 16257919, 16258255, 16258543, 16258879, 16259167, 16259503]"
0,44,Qwen/Qwen3-30B-A3B-Instruct-2507,1032,393,31836805892,37939961062,6103155170,2446939,32761313,15485698,"[8906762, 30309004, 10834502, 10834742, 10835030, 30354950, 12786278, 12786566, 12786902, 12787238, 12787574, 12787862, 12788198, 12788534, 12788822, 12789206, 12789494, 12789830, 12790166, 12790454, 12790790, 12791126, 12791414, 12791750, 12792038, 12792422, 12792710, 12793046, 12793382, 12793670, 12794006, 12794342, 12794678, 12794966, 12795302, 12795638, 12795926, 12796262, 12796598, 12796934, 12797222, 12797558, 12797894, 12798182, 12798518, 12798854, 12799142, 12799478, 12799814, 12800150, 12800438, 12800774, 12801110, 12801446, 12801782, 12802070, 12802406, 12802694, 12803030, 12803366, 12803654, 12804038, 12804326, 12804614, 12804998, 30450859, 13933585, 13933969, 13934353, 13934785, 13935121, 30490121, 15087701, 15088085, 15088469, 15088901, 15089333, 15089717, 15090101, 15090533, 15090965, 15091349, 15091733, 15092165, 15092597, 15092981, 15093365, 15093797, 15094229, 15094613, 15095045, 15095429, 15095861, 15096245, 15096677, 15097061, 15097493, 15097877, 15098309, 15098693, 15099125, 15099509, 15099941, 15100325, 15100757, 15101141, 15101573, 15101957, 15102389, 15102773, 15103205, 15103589, 15104021, 15104405, 15104837, 15105221, 15105653, 15105893, 15106133, 15106421, 15106661, 15106949, 15107189, 15107477, 15107717, 15108005, 15108245, 15108485, 15108773, 15109013, 15109301, 15109541, 15109829, 15110069, 15110357, 15110597, 15110885, 15111125, 15111365, 15111653, 15111893, 15112181, 15112421, 15112709, 15112949, 15113237, 15113477, 15113765, 15114005, 15114245, 15114533, 15114773, 15115061, 15115301, 15115589, 15115829, 15116117, 15116357, 15116645, 15116885, 15117125, 15117413, 15117653, 15117941, 15118181, 15118469, 15118709, 15118997, 15119237, 15119525, 15119765, 15120005, 15120293, 15120533, 15120821, 15121061, 15121349, 15121589, 15121877, 15122117, 15122405, 15122645, 15122885, 15123173, 15123413, 15123701, 15123941, 15124229, 15124469, 15124757, 15124997, 15125285, 15125525, 15125765, 15126053, 15126293, 15126581, 15126821, 15127109, 15127349, 15127637, 15127877, 15128165, 15128405, 30660360, 16260895, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 15116789, 15117029, 15117317, 15117557, 15117845, 33722159, 16254799, 16255135, 16255423, 16255759, 16256047, 16256383, 16256671, 16257007, 16257295, 16257631, 16257919, 16258255, 16258543, 16258879, 16259167, 16259503, 15122549, 15122789, 15123077, 15123317, 15123605, 15123845, 15124133, 15124373, 15124661, 15124901, 15125189, 15125429, 15125669, 15125957, 34859396, 16258111, 16258447, 16258735, 16259071, 16259359, 16259695, 16259983, 16260319, 16260607, 16260943, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 16266223, 16266511, 16266847, 16267135, 16267471, 16267759, 16268095, 16268383, 16268719, 16269007, 16269343, 16269631, 16269967, 16270255, 16270591, 16270879, 16271215, 16271503, 16271839, 16272127, 16272463, 16272751, 16273039, 16273375, 16273663, 16273999, 16274287, 16274623, 16274911, 16275247, 16275535, 16275871, 16276159, 16276495, 16276783, 16277119, 16277407, 16277743, 16278031, 16278367, 16278655, 16278991, 16279279, 16279615, 16279903, 16280239, 16280527, 16280863, 16281151, 16281487, 16281775, 16282111, 16282399, 16282735, 16283023, 16283359, 16283647, 16283983, 16284271, 16284559, 16284895, 16285183, 16285519, 16285807, 16286143, 16286431, 16286767, 16287055, 16287391, 16287679, 16288015, 16288303, 16288639, 16288927, 16289263, 16289551, 16289887, 16290175, 16290511, 16290799, 16291135, 16291423, 16291759, 16292047, 16292383, 16292671, 16293007, 16293295, 16293631, 16293919, 16294255, 16294543, 16294879, 16295167, 16295503, 16295791, 16296079, 16296415, 16296703, 16297039, 16297327, 16297663, 16297951, 16298287, 16298575, 16298911, 16299199]"
0,46,Qwen/Qwen3-30B-A3B-Instruct-2507,1032,393,31873919945,37970257760,6096337815,4554022,34863026,15462945,"[10834502, 10834742, 10835030, 30354950, 12786278, 12786566, 12786902, 12787238, 12787574, 12787862, 12788198, 12788534, 12788822, 12789206, 12789494, 12789830, 12790166, 12790454, 12790790, 12791126, 12791414, 12791750, 12792038, 12792422, 12792710, 12793046, 12793382, 12793670, 12794006, 12794342, 12794678, 12794966, 12795302, 12795638, 12795926, 12796262, 12796598, 12796934, 12797222, 12797558, 12797894, 12798182, 12798518, 12798854, 12799142, 12799478, 12799814, 12800150, 12800438, 12800774, 12801110, 12801446, 12801782, 12802070, 12802406, 12802694, 12803030, 12803366, 12803654, 12804038, 12804326, 12804614, 12804998, 30450859, 13933585, 13933969, 13934353, 13934785, 13935121, 30490121, 15087701, 15088085, 15088469, 15088901, 15089333, 15089717, 15090101, 15090533, 15090965, 15091349, 15091733, 15092165, 15092597, 15092981, 15093365, 15093797, 15094229, 15094613, 15095045, 15095429, 15095861, 15096245, 15096677, 15097061, 15097493, 15097877, 15098309, 15098693, 15099125, 15099509, 15099941, 15100325, 15100757, 15101141, 15101573, 15101957, 15102389, 15102773, 15103205, 15103589, 15104021, 15104405, 15104837, 15105221, 15105653, 15105893, 15106133, 15106421, 15106661, 15106949, 15107189, 15107477, 15107717, 15108005, 15108245, 15108485, 15108773, 15109013, 15109301, 15109541, 15109829, 15110069, 15110357, 15110597, 15110885, 15111125, 15111365, 15111653, 15111893, 15112181, 15112421, 15112709, 15112949, 15113237, 15113477, 15113765, 15114005, 15114245, 15114533, 15114773, 15115061, 15115301, 15115589, 15115829, 15116117, 15116357, 15116645, 15116885, 15117125, 15117413, 15117653, 15117941, 15118181, 15118469, 15118709, 15118997, 15119237, 15119525, 15119765, 15120005, 15120293, 15120533, 15120821, 15121061, 15121349, 15121589, 15121877, 15122117, 15122405, 15122645, 15122885, 15123173, 15123413, 15123701, 15123941, 15124229, 15124469, 15124757, 15124997, 15125285, 15125525, 15125765, 15126053, 15126293, 15126581, 15126821, 15127109, 15127349, 15127637, 15127877, 15128165, 15128405, 30660360, 16260895, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 15116789, 15117029, 15117317, 15117557, 15117845, 33722159, 16254799, 16255135, 16255423, 16255759, 16256047, 16256383, 16256671, 16257007, 16257295, 16257631, 16257919, 16258255, 16258543, 16258879, 16259167, 16259503, 15122549, 15122789, 15123077, 15123317, 15123605, 15123845, 15124133, 15124373, 15124661, 15124901, 15125189, 15125429, 15125669, 15125957, 34859396, 16258111, 16258447, 16258735, 16259071, 16259359, 16259695, 16259983, 16260319, 16260607, 16260943, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 16266223, 16266511, 16266847, 16267135, 16267471, 16267759, 16268095, 16268383, 16268719, 16269007, 16269343, 16269631, 16269967, 16270255, 16270591, 16270879, 16271215, 16271503, 16271839, 16272127, 16272463, 16272751, 16273039, 16273375, 16273663, 16273999, 16274287, 16274623, 16274911, 16275247, 16275535, 16275871, 16276159, 16276495, 16276783, 16277119, 16277407, 16277743, 16278031, 16278367, 16278655, 16278991, 16279279, 16279615, 16279903, 16280239, 16280527, 16280863, 16281151, 16281487, 16281775, 16282111, 16282399, 16282735, 16283023, 16283359, 16283647, 16283983, 16284271, 16284559, 16284895, 16285183, 16285519, 16285807, 16286143, 16286431, 16286767, 16287055, 16287391, 16287679, 16288015, 16288303, 16288639, 16288927, 16289263, 16289551, 16289887, 16290175, 16290511, 16290799, 16291135, 16291423, 16291759, 16292047, 16292383, 16292671, 16293007, 16293295, 16293631, 16293919, 16294255, 16294543, 16294879, 16295167, 16295503, 16295791, 16296079, 16296415, 16296703, 16297039, 16297327, 16297663, 16297951, 16298287, 16298575, 16298911, 16299199, 15148229, 15148469]"
0,48,Qwen/Qwen3-30B-A3B-Instruct-2507,1032,393,31932605340,38045971993,6113366653,8681905,39036855,15495739,"[12786278, 12786566, 12786902, 12787238, 12787574, 12787862, 12788198, 12788534, 12788822, 12789206, 12789494, 12789830, 12790166, 12790454, 12790790, 12791126, 12791414, 12791750, 12792038, 12792422, 12792710, 12793046, 12793382, 12793670, 12794006, 12794342, 12794678, 12794966, 12795302, 12795638, 12795926, 12796262, 12796598, 12796934, 12797222, 12797558, 12797894, 12798182, 12798518, 12798854, 12799142, 12799478, 12799814, 12800150, 12800438, 12800774, 12801110, 12801446, 12801782, 12802070, 12802406, 12802694, 12803030, 12803366, 12803654, 12804038, 12804326, 12804614, 12804998, 30450859, 13933585, 13933969, 13934353, 13934785, 13935121, 30490121, 15087701, 15088085, 15088469, 15088901, 15089333, 15089717, 15090101, 15090533, 15090965, 15091349, 15091733, 15092165, 15092597, 15092981, 15093365, 15093797, 15094229, 15094613, 15095045, 15095429, 15095861, 15096245, 15096677, 15097061, 15097493, 15097877, 15098309, 15098693, 15099125, 15099509, 15099941, 15100325, 15100757, 15101141, 15101573, 15101957, 15102389, 15102773, 15103205, 15103589, 15104021, 15104405, 15104837, 15105221, 15105653, 15105893, 15106133, 15106421, 15106661, 15106949, 15107189, 15107477, 15107717, 15108005, 15108245, 15108485, 15108773, 15109013, 15109301, 15109541, 15109829, 15110069, 15110357, 15110597, 15110885, 15111125, 15111365, 15111653, 15111893, 15112181, 15112421, 15112709, 15112949, 15113237, 15113477, 15113765, 15114005, 15114245, 15114533, 15114773, 15115061, 15115301, 15115589, 15115829, 15116117, 15116357, 15116645, 15116885, 15117125, 15117413, 15117653, 15117941, 15118181, 15118469, 15118709, 15118997, 15119237, 15119525, 15119765, 15120005, 15120293, 15120533, 15120821, 15121061, 15121349, 15121589, 15121877, 15122117, 15122405, 15122645, 15122885, 15123173, 15123413, 15123701, 15123941, 15124229, 15124469, 15124757, 15124997, 15125285, 15125525, 15125765, 15126053, 15126293, 15126581, 15126821, 15127109, 15127349, 15127637, 15127877, 15128165, 15128405, 30660360, 16260895, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 15116789, 15117029, 15117317, 15117557, 15117845, 33722159, 16254799, 16255135, 16255423, 16255759, 16256047, 16256383, 16256671, 16257007, 16257295, 16257631, 16257919, 16258255, 16258543, 16258879, 16259167, 16259503, 15122549, 15122789, 15123077, 15123317, 15123605, 15123845, 15124133, 15124373, 15124661, 15124901, 15125189, 15125429, 15125669, 15125957, 34859396, 16258111, 16258447, 16258735, 16259071, 16259359, 16259695, 16259983, 16260319, 16260607, 16260943, 16261231, 16261519, 16261855, 16262143, 16262479, 16262767, 16263103, 16263391, 16263727, 16264015, 16264351, 16264639, 16264975, 16265263, 16265599, 16265887, 16266223, 16266511, 16266847, 16267135, 16267471, 16267759, 16268095, 16268383, 16268719, 16269007, 16269343, 16269631, 16269967, 16270255, 16270591, 16270879, 16271215, 16271503, 16271839, 16272127, 16272463, 16272751, 16273039, 16273375, 16273663, 16273999, 16274287, 16274623, 16274911, 16275247, 16275535, 16275871, 16276159, 16276495, 16276783, 16277119, 16277407, 16277743, 16278031, 16278367, 16278655, 16278991, 16279279, 16279615, 16279903, 16280239, 16280527, 16280863, 16281151, 16281487, 16281775, 16282111, 16282399, 16282735, 16283023, 16283359, 16283647, 16283983, 16284271, 16284559, 16284895, 16285183, 16285519, 16285807, 16286143, 16286431, 16286767, 16287055, 16287391, 16287679, 16288015, 16288303, 16288639, 16288927, 16289263, 16289551, 16289887, 16290175, 16290511, 16290799, 16291135, 16291423, 16291759, 16292047, 16292383, 16292671, 16293007, 16293295, 16293631, 16293919, 16294255, 16294543, 16294879, 16295167, 16295503, 16295791, 16296079, 16296415, 16296703, 16297039, 16297327, 16297663, 16297951, 16298287, 16298575, 16298911, 16299199, 15148229, 15148469, 13978465, 13978705, 13978897, 33778166]"
0,45,Qwen/Qwen3-30B-A3B-Instruct-2507,1161,17,38004711698,38337837922,333126224,7482129,41260295,18241620,"[33732182, 15128357, 15128645, 15128885, 33766751, 16269439, 16269775, 16270063, 16270399, 16270687, 16271023, 16271311, 16271647, 16271935, 16272271, 16272559]"
0,47,Qwen/Qwen3-30B-A3B-Instruct-2507,1161,17,38035008396,38352968775,317960379,10963597,44695779,17079037,"[15128357, 15128645, 15128885, 33766751, 16269439, 16269775, 16270063, 16270399, 16270687, 16271023, 16271311, 16271647, 16271935, 16272271, 16272559, 15130853]"
0,49,Qwen/Qwen3-30B-A3B-Instruct-2507,1161,17,38110722629,38408856619,298133990,14367433,48134184,15624987,"[16269439, 16269775, 16270063, 16270399, 16270687, 16271023, 16271311, 16271647, 16271935, 16272271, 16272559, 15130853, 13971649, 13971841, 13972081, 13972273]"
