"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","24.92",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","23.60",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","Kbyte","786.43",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","90.20",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","8.93",
"0","15694","python3.12","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn","1","25","(256, 1, 1)","(70, 4, 1)","0","8.6","Occupancy","Block Limit SM","block","16",
